record_id,governorate,city,region,year,month,date,latitude,longitude,utm32_easting,utm32_northing,population_density,urban_index,temperature_c,rainfall_mm,humidity_pct,ndvi_score,drought_pressure_score,electricity_pressure_score,tourism_pressure_score,observed_index,data_nature,observed_lag_1,observed_lag_2,observed_lag_3,observed_lag_6,observed_lag_12,rolling_mean_3,rolling_mean_6,target_stage1_tabular_score,target_stage2_lstm_score,lstm_tourism_next_3m
EX23_Siliana_2022_03,Siliana,Siliana,Nord-Ouest,2022,3,2022-03-15,36.100084,9.368552,533174.8,3995112.18,70,32.0,18.91,37.36,68.85,48.04,57.11,48.93,15.19,14.13,données du projet,12.58,13.14,24.29,39.23,8.89,16.669999999999977,21.158333333333328,4.38,17.51,17.51
EX23_Siliana_2022_04,Siliana,Siliana,Nord-Ouest,2022,4,2022-04-15,36.069697,9.362713,532661.73,3991739.82,70,32.0,26.18,46.25,53.86,30.8,64.04,56.67,13.02,14.67,données du projet,14.13,12.58,13.14,21.14,9.6,13.28333333333331,16.974999999999994,0.0,28.01,28.01
EX23_Siliana_2022_05,Siliana,Siliana,Nord-Ouest,2022,5,2022-05-15,36.08123,9.314685,528332.72,3993003.9,70,32.0,29.74,19.57,52.42,26.38,82.99,63.7,9.53,8.08,données du projet,14.67,14.13,12.58,16.57,7.87,13.79333333333331,15.896666666666661,31.78,37.29,37.29
EX23_Siliana_2022_06,Siliana,Siliana,Nord-Ouest,2022,6,2022-06-15,36.104826,9.350015,531504.26,3995632.04,70,32.0,32.59,10.1,47.54,27.54,96.86,79.35,42.8,33.59,données du projet,8.08,14.67,14.13,24.29,34.21,12.29333333333331,14.481666666666664,29.87,40.07,40.07
EX23_Siliana_2022_07,Siliana,Siliana,Nord-Ouest,2022,7,2022-07-15,36.074638,9.433206,539007.1,3992313.83,70,32.0,33.61,13.14,44.51,33.14,100.0,65.92,44.29,40.82,données du projet,33.59,8.08,14.67,13.14,31.54,18.779999999999976,16.031666666666663,51.33,33.93,33.93
EX23_Siliana_2022_08,Siliana,Siliana,Nord-Ouest,2022,8,2022-08-15,36.075606,9.372541,533544.19,3992398.54,70,32.0,33.18,39.16,43.08,31.77,81.5,64.05,36.65,37.31,données du projet,40.82,33.59,8.08,12.58,34.14,27.49666666666664,20.644999999999996,32.26,21.25,21.25
EX23_Siliana_2022_09,Siliana,Siliana,Nord-Ouest,2022,9,2022-09-15,36.101496,9.354368,531897.46,3995264.1,70,32.0,27.82,16.51,52.13,20.79,88.46,56.52,47.06,43.03,données du projet,37.31,40.82,33.59,14.13,39.23,37.23999999999998,24.766666666666662,38.36,17.42,17.42
EX23_Siliana_2022_10,Siliana,Siliana,Nord-Ouest,2022,10,2022-10-15,36.121577,9.421597,537939.25,3997515.54,70,32.0,24.8,52.73,62.28,37.71,55.43,55.27,15.68,22.76,données du projet,43.03,37.31,40.82,14.67,21.14,40.38666666666665,29.583333333333332,0.0,10.94,10.94
EX23_Siliana_2022_11,Siliana,Siliana,Nord-Ouest,2022,11,2022-11-15,36.083545,9.410637,536970.8,3993292.89,70,32.0,15.44,57.6,72.86,53.98,53.16,56.63,0.59,7.77,données du projet,22.76,43.03,37.31,8.08,16.57,34.366666666666646,30.93166666666666,35.76,7.62,7.62
EX23_Siliana_2022_12,Siliana,Siliana,Nord-Ouest,2022,12,2022-12-15,36.042608,9.382862,534487.98,3988742.17,70,32.0,18.45,45.98,74.25,56.74,32.84,45.51,18.8,14.06,données du projet,7.77,22.76,43.03,33.59,24.29,24.519999999999982,30.879999999999995,0.53,10.78,10.78
EX23_Siliana_2023_01,Siliana,Siliana,Nord-Ouest,2023,1,2023-01-15,36.004082,9.424963,538299.01,3984484.71,70,32.0,14.6,53.94,77.63,58.12,33.56,55.96,15.15,12.82,données du projet,14.06,7.77,22.76,40.82,13.14,14.86333333333331,27.624999999999996,19.23,11.4,11.4
EX23_Siliana_2023_02,Siliana,Siliana,Nord-Ouest,2023,2,2023-02-15,36.107305,9.398477,535865.2,3995923.78,70,32.0,17.63,65.01,72.71,53.79,33.98,58.03,6.85,8.71,données du projet,12.82,14.06,7.77,37.31,12.58,11.549999999999976,22.95833333333333,16.89,16.26,16.26
EX23_Siliana_2023_03,Siliana,Siliana,Nord-Ouest,2023,3,2023-03-15,36.107135,9.353836,531847.25,3995889.36,70,32.0,18.74,53.22,67.14,43.41,54.76,54.22,20.7,16.61,données du projet,8.71,12.82,14.06,43.03,14.13,11.86333333333331,18.191666666666663,19.75,19.83,19.83
EX23_Siliana_2023_04,Siliana,Siliana,Nord-Ouest,2023,4,2023-04-15,36.123194,9.347299,531252.56,3997668.49,70,32.0,25.67,32.5,55.84,39.12,55.48,55.57,6.35,9.58,données du projet,16.61,8.71,12.82,22.76,14.67,12.71333333333331,13.788333333333329,23.25,23.96,23.96
EX23_Siliana_2023_05,Siliana,Siliana,Nord-Ouest,2023,5,2023-05-15,36.080565,9.388566,534984.96,3992954.26,70,32.0,27.88,38.58,54.51,36.78,87.16,70.9,21.23,17.58,données du projet,9.58,16.61,8.71,7.77,8.08,11.63333333333331,11.591666666666661,22.26,34.77,34.77
EX23_Siliana_2023_06,Siliana,Siliana,Nord-Ouest,2023,6,2023-06-15,36.096276,9.385254,534679.85,3994695.59,70,32.0,31.57,40.28,51.05,27.69,81.75,60.19,27.36,24.12,données du projet,17.58,9.58,16.61,14.06,33.59,14.589999999999975,13.226666666666661,38.83,38.41,38.41
EX23_Siliana_2023_07,Siliana,Siliana,Nord-Ouest,2023,7,2023-07-15,36.106413,9.376496,533887.13,3995816.91,70,32.0,33.43,26.28,46.16,27.32,96.73,73.89,56.32,46.13,données du projet,24.12,17.58,9.58,12.82,40.82,17.09333333333331,14.903333333333329,30.16,30.34,30.34
EX23_Siliana_2023_08,Siliana,Siliana,Nord-Ouest,2023,8,2023-08-15,36.129131,9.337115,530333.83,3998323.77,70,32.0,31.23,22.02,49.08,24.89,100.0,69.62,24.4,29.37,données du projet,46.13,24.12,17.58,8.71,37.31,29.276666666666642,20.454999999999995,35.35,21.65,21.65
EX23_Siliana_2023_09,Siliana,Siliana,Nord-Ouest,2023,9,2023-09-15,36.027613,9.322843,529086.99,3987059.35,70,32.0,26.52,21.06,49.09,36.01,81.1,56.12,42.33,38.25,données du projet,29.37,46.13,24.12,16.61,43.03,33.20666666666664,23.898333333333326,8.34,15.43,15.43
EX23_Siliana_2023_10,Siliana,Siliana,Nord-Ouest,2023,10,2023-10-15,36.10561,9.390473,535145.5,3995732.82,70,32.0,20.51,46.93,61.54,45.5,56.56,49.36,16.22,20.86,données du projet,38.25,29.37,46.13,9.58,22.76,37.91666666666664,27.504999999999995,19.82,19.37,19.37
EX23_Siliana_2023_11,Siliana,Siliana,Nord-Ouest,2023,11,2023-11-15,36.090744,9.326862,529425.53,3994062.85,70,32.0,17.62,60.3,70.59,39.77,36.9,55.67,7.35,10.21,données du projet,20.86,38.25,29.37,17.58,7.77,29.49333333333331,29.38499999999999,23.41,19.6,19.6
EX23_Siliana_2023_12,Siliana,Siliana,Nord-Ouest,2023,12,2023-12-15,36.049593,9.361644,532573.78,3989509.54,70,32.0,10.31,60.77,81.53,57.4,34.91,45.14,19.1,17.68,données du projet,10.21,20.86,38.25,24.12,14.06,23.106666666666644,28.156666666666663,30.05,9.41,9.41
EX23_Siliana_2024_01,Siliana,Siliana,Nord-Ouest,2024,1,2024-01-15,36.098743,9.360853,532482.3,3994960.87,70,32.0,13.08,61.95,72.59,54.56,33.45,55.08,25.44,24.66,données du projet,17.68,10.21,20.86,46.13,12.82,16.249999999999975,27.08333333333333,0.0,12.58,12.58
EX23_Siliana_2024_02,Siliana,Siliana,Nord-Ouest,2024,2,2024-02-15,36.044578,9.406153,536585.1,3988969.12,70,32.0,14.64,45.38,78.7,43.62,37.11,59.59,0.0,8.56,données du projet,24.66,17.68,10.21,29.37,8.71,17.51666666666664,23.504999999999995,7.45,5.63,5.63
EX23_Siliana_2024_03,Siliana,Siliana,Nord-Ouest,2024,3,2024-03-15,36.075225,9.365466,532907.33,3992353.83,70,32.0,21.03,26.65,69.13,49.39,51.1,60.09,3.47,0.5,données du projet,8.56,24.66,17.68,38.25,16.61,16.966666666666644,20.03666666666666,14.33,17.57,17.57
EX23_Siliana_2024_04,Siliana,Siliana,Nord-Ouest,2024,4,2024-04-15,36.164831,9.390583,535128.99,4002301.51,70,32.0,25.37,24.13,54.02,35.0,64.98,61.62,14.72,10.77,données du projet,0.5,8.56,24.66,20.86,9.58,11.239999999999975,13.744999999999996,17.91,25.32,25.32
EX23_Siliana_2024_05,Siliana,Siliana,Nord-Ouest,2024,5,2024-05-15,36.046679,9.374291,533714.15,3989190.62,70,32.0,27.32,31.85,51.94,40.7,70.9,58.19,6.28,8.59,données du projet,10.77,0.5,8.56,10.21,17.58,6.6099999999999755,12.063333333333327,49.11,39.15,39.15
EX23_Siliana_2024_06,Siliana,Siliana,Nord-Ouest,2024,6,2024-06-15,36.157494,9.329542,529641.69,4001467.32,70,32.0,31.11,31.46,42.0,33.15,98.38,69.0,42.84,33.8,données du projet,8.59,10.77,0.5,17.68,24.12,6.619999999999976,11.79333333333333,26.01,38.38,38.38
EX23_Siliana_2024_07,Siliana,Siliana,Nord-Ouest,2024,7,2024-07-15,36.100707,9.363661,532734.21,3995179.63,70,32.0,34.75,18.65,39.93,27.54,90.88,73.18,34.31,33.32,données du projet,33.8,8.59,10.77,24.66,46.13,17.719999999999974,14.479999999999995,29.73,35.51,35.51
EX23_Siliana_2024_08,Siliana,Siliana,Nord-Ouest,2024,8,2024-08-15,36.042199,9.337922,530439.97,3988681.72,70,32.0,31.34,13.26,43.61,20.31,100.0,59.37,50.91,46.25,données du projet,33.32,33.8,8.59,8.56,29.37,25.23666666666664,15.923333333333327,25.69,24.86,24.86
EX23_Siliana_2024_09,Siliana,Siliana,Nord-Ouest,2024,9,2024-09-15,36.077721,9.332082,529900.44,3992619.93,70,32.0,30.62,14.63,44.0,33.8,77.17,62.18,38.5,38.44,données du projet,46.25,33.32,33.8,0.5,38.25,37.78999999999997,22.204999999999995,17.33,20.58,20.58
EX23_Siliana_2024_10,Siliana,Siliana,Nord-Ouest,2024,10,2024-10-15,36.052351,9.359207,532353.14,3989814.65,70,32.0,20.55,43.15,63.49,55.84,58.08,50.66,6.36,12.99,données du projet,38.44,46.25,33.32,10.77,20.86,39.336666666666645,28.528333333333325,14.04,17.44,17.44
EX23_Siliana_2024_11,Siliana,Siliana,Nord-Ouest,2024,11,2024-11-15,36.081424,9.361076,532509.5,3993039.92,70,32.0,18.44,47.64,68.82,38.18,36.19,47.58,25.31,23.43,données du projet,12.99,38.44,46.25,8.59,10.21,32.55999999999998,28.898333333333326,0.77,15.09,15.09
EX23_Siliana_2024_12,Siliana,Siliana,Nord-Ouest,2024,12,2024-12-15,36.010767,9.433762,539088.72,3985229.66,70,32.0,13.31,61.79,70.45,54.75,29.75,50.26,11.02,13.77,données du projet,23.43,12.99,38.44,33.8,17.68,24.95333333333331,31.37166666666666,33.15,24.01,24.01
EX23_Siliana_2025_01,Siliana,Siliana,Nord-Ouest,2025,1,2025-01-15,36.027014,9.384033,534600.22,3987012.95,70,32.0,13.88,61.62,76.22,59.07,37.09,48.42,28.23,25.34,données du projet,13.77,23.43,12.99,33.32,24.66,16.729999999999976,28.033333333333328,23.98,19.8,19.8
EX23_Siliana_2025_02,Siliana,Siliana,Nord-Ouest,2025,2,2025-02-15,36.064097,9.393248,535413.87,3991129.33,70,32.0,15.62,30.41,76.18,54.12,50.87,48.29,8.34,12.04,données du projet,25.34,13.77,23.43,46.25,8.56,20.846666666666643,26.70333333333333,38.64,23.58,23.58
EX23_Siliana_2025_03,Siliana,Siliana,Nord-Ouest,2025,3,2025-03-15,36.08229,9.327428,529479.63,3993125.34,70,32.0,19.84,41.5,59.66,37.95,52.53,60.2,19.34,19.39,données du projet,12.04,25.34,13.77,38.44,0.5,17.049999999999976,21.00166666666666,16.38,27.0,27.0
EX23_Siliana_2025_04,Siliana,Siliana,Nord-Ouest,2025,4,2025-04-15,36.063938,9.411784,537083.19,3991118.6,70,32.0,26.41,21.69,64.22,36.41,74.89,63.39,21.71,19.74,données du projet,19.39,12.04,25.34,12.99,10.77,18.923333333333307,17.82666666666666,22.87,34.96,34.96
EX23_Siliana_2025_05,Siliana,Siliana,Nord-Ouest,2025,5,2025-05-15,36.113469,9.327228,529450.04,3996583.47,70,32.0,28.51,21.77,51.67,35.85,74.06,71.37,22.5,24.46,données du projet,19.74,19.39,12.04,23.43,8.59,17.056666666666644,18.95166666666666,34.71,34.75,34.75
EX23_Siliana_2025_06,Siliana,Siliana,Nord-Ouest,2025,6,2025-06-15,36.091642,9.422718,538054.57,3994195.61,70,32.0,34.38,21.01,40.11,25.87,85.21,64.18,34.6,35.38,données du projet,24.46,19.74,19.39,13.77,33.8,21.196666666666644,19.12333333333333,17.39,38.21,38.21
EX23_Siliana_2025_07,Siliana,Siliana,Nord-Ouest,2025,7,2025-07-15,36.091534,9.337934,530422.0,3994153.84,70,32.0,33.46,12.53,43.02,27.52,100.0,72.25,30.33,35.0,données du projet,35.38,24.46,19.74,25.34,33.32,26.526666666666642,22.724999999999994,25.23,32.12,32.12
EX23_Siliana_2025_08,Siliana,Siliana,Nord-Ouest,2025,8,2025-08-15,36.070732,9.411212,537028.56,3991871.97,70,32.0,34.4,32.33,48.46,21.01,89.37,65.19,41.74,37.2,données du projet,35.0,35.38,24.46,12.04,46.25,31.613333333333312,24.334999999999994,27.3,28.91,28.91
EX23_Siliana_2025_09,Siliana,Siliana,Nord-Ouest,2025,9,2025-09-15,36.048213,9.392305,535336.09,3989367.16,70,32.0,26.03,27.63,43.48,33.09,79.97,68.44,36.47,33.35,données du projet,37.2,35.0,35.38,19.39,38.44,35.85999999999998,28.528333333333325,0.0,16.88,16.88
EX23_Sousse_2017_01,Sousse,Sousse,Centre-Est,2017,1,2017-01-15,35.770649,10.571728,642070.84,3959649.82,950,85.0,15.28,105.77,85.04,72.0,18.59,72.4,72.39,68.66,données du projet,60.03,64.14,70.38,84.89,66.16,64.84999999999998,76.59833333333331,66.27,69.23,69.23
EX23_Sousse_2017_02,Sousse,Sousse,Centre-Est,2017,2,2017-02-15,35.821013,10.663616,650282.54,3965373.54,950,85.0,16.56,75.05,87.54,63.21,27.74,81.68,63.26,65.32,données du projet,68.66,60.03,64.14,84.74,56.29,64.27666666666664,73.89333333333333,75.38,68.44,68.44
EX23_Sousse_2017_03,Sousse,Sousse,Centre-Est,2017,3,2017-03-15,35.873741,10.652911,649216.57,3971206.08,950,85.0,20.85,57.67,73.84,67.37,43.24,85.05,70.59,70.66,données du projet,65.32,68.66,60.03,95.41,54.57,64.66999999999997,70.65666666666667,74.81,72.71,72.71
EX23_Sousse_2017_04,Sousse,Sousse,Centre-Est,2017,4,2017-04-15,35.798866,10.666767,650609.05,3962921.78,950,85.0,22.68,38.25,69.56,47.98,61.73,93.4,68.88,71.23,données du projet,70.66,65.32,68.66,70.38,62.2,68.21333333333331,66.53166666666665,71.3,77.62,77.62
EX23_Sousse_2017_05,Sousse,Sousse,Centre-Est,2017,5,2017-05-15,35.858528,10.620911,646355.55,3969470.18,950,85.0,28.17,44.79,61.1,44.31,61.06,90.23,57.94,64.01,données du projet,71.23,70.66,65.32,64.14,70.06,69.06999999999998,66.67333333333333,75.17,87.72,87.72
EX23_Sousse_2017_06,Sousse,Sousse,Centre-Est,2017,6,2017-06-15,35.803462,10.668373,650745.49,3963433.98,950,85.0,31.67,16.91,60.31,35.8,71.08,91.96,100.0,90.1,données du projet,64.01,71.23,70.66,60.03,72.87,68.63333333333331,66.65166666666666,98.89,86.94,86.94
EX23_Sousse_2017_07,Sousse,Sousse,Centre-Est,2017,7,2017-07-15,35.785146,10.682337,652042.21,3961423.86,950,85.0,34.05,36.88,52.97,35.7,93.49,100.0,86.26,84.87,données du projet,90.1,64.01,71.23,68.66,84.89,75.11333333333333,71.66333333333333,88.87,84.94,84.94
EX23_Sousse_2017_08,Sousse,Sousse,Centre-Est,2017,8,2017-08-15,35.817697,10.623306,646646.95,3964944.63,950,85.0,34.53,20.56,55.04,46.39,85.35,100.0,97.87,90.72,données du projet,84.87,90.1,64.01,65.32,84.74,79.65999999999998,74.365,91.59,75.42,75.42
EX23_Sousse_2017_09,Sousse,Sousse,Centre-Est,2017,9,2017-09-15,35.844624,10.651973,649186.44,3967974.82,950,85.0,30.31,32.57,61.07,49.92,84.19,84.73,94.14,91.54,données du projet,90.72,84.87,90.1,70.66,95.41,88.56333333333332,78.59833333333333,84.44,71.99,71.99
EX23_Sousse_2017_10,Sousse,Sousse,Centre-Est,2017,10,2017-10-15,35.814947,10.612319,645659.35,3964623.2,950,85.0,23.72,63.6,71.38,51.72,59.34,91.43,67.11,72.32,données du projet,91.54,90.72,84.87,71.23,70.38,89.04333333333331,82.07833333333333,55.72,65.7,65.7
EX23_Sousse_2017_11,Sousse,Sousse,Centre-Est,2017,11,2017-11-15,35.812019,10.617314,646115.99,3964305.83,950,85.0,18.19,64.36,74.99,60.7,30.96,89.02,62.76,65.96,données du projet,72.32,91.54,90.72,64.01,64.14,84.85999999999997,82.26,69.37,77.17,77.17
EX23_Sousse_2017_12,Sousse,Sousse,Centre-Est,2017,12,2017-12-15,35.822937,10.652562,649280.31,3965570.12,950,85.0,14.73,97.5,81.67,73.37,4.79,79.87,72.36,69.95,données du projet,65.96,72.32,91.54,90.1,60.03,76.60666666666664,82.585,69.45,69.25,69.25
EX23_Sousse_2018_01,Sousse,Sousse,Centre-Est,2018,1,2018-01-15,35.806165,10.630175,647288.83,3963675.7,950,85.0,15.35,101.25,74.96,72.96,23.41,82.7,71.39,68.27,données du projet,69.95,65.96,72.32,84.87,68.66,69.40999999999998,79.22666666666667,71.79,69.97,69.97
EX23_Sousse_2018_02,Sousse,Sousse,Centre-Est,2018,2,2018-02-15,35.759745,10.591532,643880.7,3958469.13,950,85.0,16.05,98.91,79.94,67.33,15.36,64.3,75.26,74.06,données du projet,68.27,69.95,65.96,90.72,65.32,68.05999999999999,76.46,73.36,70.57,70.57
EX23_Sousse_2018_03,Sousse,Sousse,Centre-Est,2018,3,2018-03-15,35.846109,10.664829,650344.75,3968159.27,950,85.0,21.46,62.52,78.07,73.22,42.61,81.08,75.95,77.79,données du projet,74.06,68.27,69.95,91.54,70.66,70.75999999999999,73.68333333333332,69.52,74.72,74.72
EX23_Sousse_2018_04,Sousse,Sousse,Centre-Est,2018,4,2018-04-15,35.840465,10.669552,650781.98,3967540.43,950,85.0,25.34,48.82,70.91,61.89,71.59,91.6,67.09,69.43,données du projet,77.79,74.06,68.27,72.32,71.23,73.37333333333332,71.39166666666665,97.9,81.31,81.31
EX23_Sousse_2018_05,Sousse,Sousse,Centre-Est,2018,5,2018-05-15,35.813336,10.65434,649458.92,3964507.77,950,85.0,26.26,52.15,69.26,51.11,61.06,91.13,63.54,67.84,données du projet,69.43,77.79,74.06,65.96,64.01,73.75999999999999,70.91000000000001,72.39,86.13,86.13
EX23_Sousse_2018_06,Sousse,Sousse,Centre-Est,2018,6,2018-06-15,35.809166,10.628206,647105.33,3964005.69,950,85.0,30.51,48.75,58.86,43.43,80.31,87.12,86.35,82.19,données du projet,67.84,69.43,77.79,69.95,90.1,71.68666666666665,71.22333333333333,74.61,85.6,85.6
EX23_Sousse_2018_07,Sousse,Sousse,Centre-Est,2018,7,2018-07-15,35.814522,10.605414,645036.25,3964565.69,950,85.0,37.33,8.5,52.49,37.41,95.14,97.41,95.91,88.97,données du projet,82.19,67.84,69.43,68.27,84.87,73.15333333333332,73.26333333333334,83.81,88.31,88.31
EX23_Sousse_2018_08,Sousse,Sousse,Centre-Est,2018,8,2018-08-15,35.787639,10.647901,648925.14,3961647.5,950,85.0,29.7,12.17,56.69,37.92,86.61,85.69,85.19,89.35,données du projet,88.97,82.19,67.84,74.06,90.72,79.66666666666664,76.71333333333332,83.45,73.9,73.9
EX23_Sousse_2018_09,Sousse,Sousse,Centre-Est,2018,9,2018-09-15,35.786481,10.613735,645839.28,3961467.64,950,85.0,29.57,25.61,57.58,53.24,81.22,85.13,91.49,89.27,données du projet,89.35,88.97,82.19,77.79,91.54,86.83666666666664,79.26166666666667,65.97,69.78,69.78
EX23_Sousse_2018_10,Sousse,Sousse,Centre-Est,2018,10,2018-10-15,35.791833,10.602036,644772.2,3962044.02,950,85.0,23.87,50.98,71.99,58.04,47.41,87.25,67.16,74.34,données du projet,89.27,89.35,88.97,69.43,72.32,89.19666666666664,81.175,64.73,65.28,65.28
EX23_Sousse_2018_11,Sousse,Sousse,Centre-Est,2018,11,2018-11-15,35.836433,10.653744,649361.77,3967069.0,950,85.0,19.69,67.09,74.73,70.23,29.22,85.32,67.45,69.3,données du projet,74.34,89.27,89.35,67.84,65.96,84.31999999999998,81.99333333333333,58.93,67.07,67.07
EX23_Sousse_2018_12,Sousse,Sousse,Centre-Est,2018,12,2018-12-15,35.801314,10.659572,649954.22,3963182.24,950,85.0,16.2,76.1,80.57,80.3,28.13,74.7,62.07,65.34,données du projet,69.3,74.34,89.27,82.19,69.95,77.63666666666664,82.23666666666666,60.44,64.87,64.87
EX23_Sousse_2019_01,Sousse,Sousse,Centre-Est,2019,1,2019-01-15,35.764411,10.622969,646714.44,3959033.36,950,85.0,13.79,95.76,73.55,71.51,16.99,77.5,66.5,65.02,données du projet,65.34,69.3,74.34,88.97,68.27,69.65999999999998,79.42833333333333,76.73,64.32,64.32
EX23_Sousse_2019_02,Sousse,Sousse,Centre-Est,2019,2,2019-02-15,35.862385,10.66234,650089.31,3969960.88,950,85.0,14.98,84.7,77.93,68.53,26.84,73.1,74.54,70.34,données du projet,65.02,65.34,69.3,89.35,74.06,66.5533333333333,75.43666666666665,55.21,64.78,64.78
EX23_Sousse_2019_03,Sousse,Sousse,Centre-Est,2019,3,2019-03-15,35.845408,10.648181,648842.54,3968056.07,950,85.0,19.23,67.85,77.27,57.92,39.91,81.94,54.62,57.36,données du projet,70.34,65.02,65.34,89.27,77.79,66.89999999999998,72.26833333333333,49.37,75.3,75.3
EX23_Sousse_2019_04,Sousse,Sousse,Centre-Est,2019,4,2019-04-15,35.851522,10.647103,648733.74,3968732.59,950,85.0,22.97,62.23,67.73,53.51,55.87,91.39,67.99,65.62,données du projet,57.36,70.34,65.02,74.34,69.43,64.23999999999998,66.94999999999999,67.6,75.31,75.31
EX23_Sousse_2019_05,Sousse,Sousse,Centre-Est,2019,5,2019-05-15,35.874478,10.60077,644507.86,3971209.55,950,85.0,28.16,44.49,58.22,49.32,62.68,82.91,60.51,60.8,données du projet,65.62,57.36,70.34,69.3,67.84,64.43999999999998,65.49666666666667,91.11,89.14,89.14
EX23_Sousse_2019_06,Sousse,Sousse,Centre-Est,2019,6,2019-06-15,35.803417,10.673204,651182.13,3963436.52,950,85.0,31.31,23.87,57.45,48.28,80.26,89.34,94.42,84.61,données du projet,60.8,65.62,57.36,65.34,82.19,61.259999999999984,64.08,95.74,84.73,84.73
EX23_Sousse_2019_07,Sousse,Sousse,Centre-Est,2019,7,2019-07-15,35.816861,10.670534,650915.39,3964923.71,950,85.0,32.3,4.82,49.59,45.64,98.3,99.82,77.26,82.27,données du projet,84.61,60.8,65.62,65.02,88.97,70.34333333333332,67.29166666666667,88.74,77.66,77.66
EX23_Sousse_2019_08,Sousse,Sousse,Centre-Est,2019,8,2019-08-15,35.859314,10.617159,646015.25,3969551.83,950,85.0,32.16,24.29,56.18,41.03,86.05,95.34,98.68,94.13,données du projet,82.27,84.61,60.8,70.34,89.35,75.89333333333332,70.16666666666666,72.37,67.98,67.98
EX23_Sousse_2019_09,Sousse,Sousse,Centre-Est,2019,9,2019-09-15,35.812772,10.617706,646149.99,3964389.95,950,85.0,31.7,48.97,66.25,54.08,77.61,86.26,75.05,81.29,données du projet,94.13,82.27,84.61,57.36,89.27,87.00333333333332,74.13166666666666,67.01,62.6,62.6
EX23_Sousse_2019_10,Sousse,Sousse,Centre-Est,2019,10,2019-10-15,35.814196,10.70726,654238.71,3964685.34,950,85.0,22.73,52.16,67.38,53.85,45.35,91.96,48.04,59.22,données du projet,81.29,94.13,82.27,65.62,74.34,85.89666666666665,78.11999999999999,59.0,65.45,65.45
EX23_Sousse_2019_11,Sousse,Sousse,Centre-Est,2019,11,2019-11-15,35.829892,10.659737,649915.37,3966352.58,950,85.0,17.61,83.14,79.23,74.83,20.9,86.41,57.27,59.18,données du projet,59.22,81.29,94.13,60.8,69.3,78.21333333333332,77.05333333333333,74.21,70.57,70.57
EX23_Sousse_2019_12,Sousse,Sousse,Centre-Est,2019,12,2019-12-15,35.778424,10.647664,648920.93,3960625.01,950,85.0,16.97,88.29,88.8,71.47,17.53,83.44,75.9,70.22,données du projet,59.18,59.22,81.29,84.61,65.34,66.56333333333332,76.78333333333332,80.77,68.0,68.0
EX23_Sousse_2020_01,Sousse,Sousse,Centre-Est,2020,1,2020-01-15,35.837203,10.626579,646906.67,3967113.18,950,85.0,13.57,94.71,78.5,68.73,25.07,79.35,66.84,68.93,données du projet,70.22,59.18,59.22,82.27,65.02,62.87333333333331,74.38499999999999,57.56,65.52,65.52
EX23_Sousse_2020_02,Sousse,Sousse,Centre-Est,2020,2,2020-02-15,35.815513,10.661125,650067.88,3964759.68,950,85.0,15.52,83.12,79.43,71.83,15.57,77.28,59.57,64.29,données du projet,68.93,70.22,59.18,94.13,70.34,66.10999999999999,72.16166666666666,69.74,70.66,70.66
EX23_Sousse_2020_03,Sousse,Sousse,Centre-Est,2020,3,2020-03-15,35.794017,10.654645,649522.65,3962365.3,950,85.0,22.53,77.3,69.08,52.29,23.47,83.95,65.72,67.04,données du projet,64.29,68.93,70.22,81.29,57.36,67.81333333333332,67.18833333333333,82.75,77.94,77.94
EX23_Sousse_2020_04,Sousse,Sousse,Centre-Est,2020,4,2020-04-15,35.823303,10.688705,652544.8,3965666.37,950,85.0,26.69,42.09,71.57,50.37,59.0,92.45,69.15,68.24,données du projet,67.04,64.29,68.93,59.22,65.62,66.75333333333332,64.81333333333333,60.16,83.02,83.02
EX23_Sousse_2020_05,Sousse,Sousse,Centre-Est,2020,5,2020-05-15,35.839593,10.64785,648823.5,3967410.44,950,85.0,28.41,46.19,65.77,46.8,78.37,85.25,69.16,66.79,données du projet,68.24,67.04,64.29,59.18,60.8,66.52333333333331,66.31666666666666,67.07,88.86,88.86
EX23_Sousse_2020_06,Sousse,Sousse,Centre-Est,2020,6,2020-06-15,35.849033,10.703225,653806.81,3968543.26,950,85.0,33.82,26.43,64.42,42.94,85.77,94.38,100.0,88.26,données du projet,66.79,68.24,67.04,70.22,84.61,67.35666666666664,67.585,62.96,94.51,94.51
